1800.0,31.48601990049751
1801.0,31.448905472636817
1802.0,31.463482587064675
1803.0,31.37741293532338
1804.0,31.4463184079602
1805.0,31.562537313432838
1806.0,31.615970149253734
1807.0,31.57313432835822
1808.0,31.37676616915423
1809.0,31.310447761194027
1810.0,31.521741293532337
1811.0,31.481890547263685
1812.0,31.472736318407957
1813.0,31.467213930348258
1814.0,31.516318407960192
1815.0,31.647412935323384
1816.0,31.627512437810942
1817.0,31.721542288557213
1818.0,31.57472636815921
1819.0,31.488606965174128
1820.0,31.560796019900494
1821.0,31.620597014925373
1822.0,31.722089552238806
1823.0,31.770646766169154
1824.0,31.70900497512438
1825.0,31.666815920398005
1826.0,31.59731343283582
1827.0,31.63358208955224
1828.0,31.577860696517412
1829.0,31.559950248756223
1830.0,31.640099502487566
1831.0,31.60477611940298
1832.0,31.5692039800995
1833.0,31.564328358208954
1834.0,31.55199004975124
1835.0,31.674427860696518
1836.0,31.640696517412934
1837.0,31.580646766169146
1838.0,31.641293532338302
1839.0,31.63174129353234
1840.0,31.71422885572139
1841.0,31.729601990049755
1842.0,31.734179104477615
1843.0,31.719104477611936
1844.0,31.77810945273632
1845.0,31.82547263681592
1846.0,31.54716417910448
1847.0,31.61900497512438
1848.0,31.616716417910453
1849.0,31.466069651741297
1850.0,31.635721393034824
1851.0,31.77298507462687
1852.0,31.78582089552239
1853.0,31.784626865671648
1854.0,31.57308457711443
1855.0,31.704726368159207
1856.0,31.71626865671642
1857.0,31.718258706467665
1858.0,31.72353233830846
1859.0,31.693134328358212
1860.0,31.765721393034823
1861.0,31.73427860696518
1862.0,31.670597014925374
1863.0,31.721542288557217
1864.0,31.65477611940298
1865.0,31.61537313432835
1866.0,31.501144278606958
1867.0,31.509502487562187
1868.0,31.252786069651744
1869.0,31.551791044776124
1870.0,31.77398009950249
1871.0,31.710696517412938
1872.0,31.7818407960199
1873.0,31.850796019900503
1874.0,31.89512437810946
1875.0,31.77562189054727
1876.0,31.954577114427856
1877.0,32.02059701492538
1878.0,31.967064676616925
1879.0,32.12542288557214
1880.0,32.116019900497506
1881.0,32.16298507462687
1882.0,32.10303482587064
1883.0,32.23796019900498
1884.0,32.3671144278607
1885.0,32.417611940298514
1886.0,32.46328358208956
1887.0,32.50457711442785
1888.0,32.5300497512438
1889.0,32.51114427860697
1890.0,32.29104477611939
1891.0,32.475373134328365
1892.0,32.478407960199014
1893.0,32.53308457711442
1894.0,32.747213930348266
1895.0,32.8118407960199
1896.0,32.89522388059701
1897.0,32.96427860696518
1898.0,32.99407960199005
1899.0,32.96298507462688
1900.0,33.013383084577114
1901.0,33.1802487562189
1902.0,33.25567164179104
1903.0,33.26746268656717
1904.0,33.311044776119395
1905.0,33.348109452736324
1906.0,33.45611940298507
1907.0,33.566169154228845
1908.0,33.66716417910447
1909.0,33.89875621890548
1910.0,34.035024875621865
1911.0,34.13796019900497
1912.0,34.33437810945274
1913.0,34.342587064676614
1914.0,34.080696517412925
1915.0,33.716318407960195
1916.0,33.814129353233824
1917.0,33.66228855721392
1918.0,22.292139303482593
1919.0,33.76980099502486
1920.0,33.97532338308457
1921.0,34.43004975124379
1922.0,34.77472636815921
1923.0,35.47875621890548
1924.0,35.76895522388061
1925.0,35.943930348258704
1926.0,36.35378109452736
1927.0,36.550796019900496
1928.0,36.88109452736319
